,numart,month,descript,producto,grupo,cprov,sf,weight,sales,salespro,stock,orders,cost,avgprice,avgregp,proprice,salepro,indso,taoq,exde,Pb,ipcgen,ipcalq,ipctran,intLT
6703,3513,5,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1989.0,54.0,331.0,2160.0,203,222,222,,0,1,1,36.0,222,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
6704,3513,6,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1377.0,0.0,502.0,1080.0,214,232,232,,0,1,1,63.0,222,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
6705,3513,7,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1440.0,54.0,205.0,1620.0,214,236,236,,0,1,1,324.0,236,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
6706,3513,8,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1584.0,0.0,392.0,1890.0,214,236,236,,0,0,1,0.0,236,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
6707,3513,9,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1674.0,0.0,700.0,1620.0,216,236,236,,0,1,1,216.0,236,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
6708,3513,10,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,2043.0,0.0,650.0,2430.0,216,236,236,,0,1,1,54.0,236,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
6709,3513,11,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1674.0,270.0,900.0,810.0,216,235,238,218.23703002929688,1,0,2,0.0,236,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
6710,3513,12,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,54.0,0.0,46.0,0.0,216,239,239,,0,0,0,45.0,238,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
6711,3513,13,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,648.0,0.0,0.0,1620.0,210,232,232,,0,1,1,9.0,232,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
6712,3513,14,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1350.0,0.0,976.0,1080.0,210,232,232,,0,0,1,0.0,232,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
6713,3513,15,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1215.0,0.0,695.0,810.0,210,236,236,,0,0,1,0.0,232,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
6714,3513,16,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1026.0,0.0,312.0,1350.0,210,238,238,,0,0,1,0.0,238,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
6715,3513,17,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1116.0,45.0,640.0,810.0,198,238,238,,0,1,1,99.0,238,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
6716,3513,18,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1305.0,225.0,315.0,1350.0,198,228,236,191.95555114746094,1,1,1,27.0,238,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
6717,3513,19,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1179.0,0.0,369.0,1890.0,198,231,231,,0,0,1,0.0,236,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
6718,3513,20,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,2988.0,2178.0,1079.0,7290.0,198,208,229,200.82276916503906,1,0,4,0.0,231,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
6719,3513,21,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,2421.0,1791.0,5399.0,0.0,198,207,226,200.83082580566406,1,0,0,72.0,229,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
6720,3513,22,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1035.0,99.0,2961.0,0.0,198,223,225,199.11111450195312,1,0,0,0.0,225,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
6721,3513,23,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,918.0,54.0,1990.0,0.0,198,223,225,199.11111450195312,1,0,0,0.0,225,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
6722,3513,24,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1206.0,0.0,1073.0,540.0,198,225,225,,0,0,1,0.0,225,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
6723,3513,25,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1692.0,0.0,405.0,1890.0,223,239,239,,0,1,1,270.0,225,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
6724,3513,26,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1269.0,0.0,602.0,1620.0,223,257,257,,0,0,1,0.0,239,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
6725,3513,27,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1071.0,0.0,1009.0,810.0,223,255,255,,0,0,1,0.0,255,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
6726,3513,28,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1035.0,0.0,745.0,270.0,223,255,255,,0,1,1,180.0,255,1.1420525312423706,1.2116018533706665,1.2046864032745361,11.880000114440918
6727,3513,29,LIMPIAHOGAR VIM 2 LITROS,20602,2,12025,0,2.0,1152.0,36.0,-17.0,1620.0,229,258,258,,0,0,0,0.0,255,1.144555687904358,1.2188529968261719,1.2122673988342285,11.90999984741211
6728,3581,1,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2060.0,0.0,,0.0,39,47,47,,0,0,0,60.0,,1.0,1.0,1.0,13.100000381469727
6729,3581,2,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2180.0,0.0,80.0,3220.0,37,48,48,,0,1,1,460.0,47,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
6730,3581,3,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2080.0,0.0,1166.0,2300.0,37,45,45,,0,0,1,0.0,48,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
6731,3581,4,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1840.0,0.0,1406.0,920.0,37,46,46,,0,1,1,60.0,46,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
6732,3581,5,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2060.0,0.0,462.0,1840.0,37,46,46,,0,1,1,40.0,46,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
6733,3581,6,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2240.0,0.0,248.0,3220.0,37,46,46,,0,0,1,0.0,46,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
6734,3581,7,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2620.0,0.0,1230.0,1840.0,37,47,47,,0,0,1,0.0,46,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
6735,3581,8,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2740.0,0.0,450.0,3220.0,37,47,47,,0,1,1,640.0,47,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
6736,3581,9,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2580.0,0.0,950.0,1840.0,37,47,47,,0,1,1,40.0,47,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
6737,3581,10,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2180.0,0.0,210.0,2760.0,37,47,47,,0,1,1,900.0,47,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
6738,3581,11,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2420.0,0.0,760.0,2760.0,37,47,47,,0,1,1,500.0,47,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
6739,3581,12,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1800.0,0.0,1103.0,1840.0,37,47,47,,0,0,1,0.0,47,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
6740,3581,13,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2260.0,0.0,1120.0,1840.0,38,47,47,,0,1,1,40.0,47,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
6741,3581,14,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1280.0,0.0,702.0,1380.0,38,48,48,,0,0,1,0.0,47,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
6742,3581,15,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1560.0,0.0,797.0,1380.0,37,48,48,,0,0,1,0.0,48,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
6743,3581,16,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2000.0,0.0,617.0,2300.0,37,48,48,,0,0,1,0.0,48,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
6744,3581,17,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2160.0,0.0,917.0,1380.0,37,48,48,,0,0,1,0.0,48,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
6745,3581,18,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2020.0,0.0,140.0,2300.0,37,48,48,,0,0,1,0.0,48,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
6746,3581,19,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2460.0,0.0,437.0,2760.0,37,48,48,,0,1,1,20.0,48,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
6747,3581,20,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2320.0,0.0,737.0,1840.0,37,48,48,,0,0,1,0.0,48,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
6748,3581,21,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2300.0,0.0,222.0,2300.0,37,48,48,,0,1,1,100.0,48,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
6749,3581,22,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2620.0,0.0,221.0,3680.0,37,48,48,,0,1,1,200.0,48,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
6750,3581,23,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1760.0,0.0,1281.0,1380.0,37,48,48,,0,0,1,0.0,48,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
6751,3581,24,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1400.0,0.0,900.0,1840.0,37,48,48,,0,0,1,0.0,48,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
6752,3581,25,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,2000.0,0.0,1340.0,1380.0,37,48,48,,0,0,1,0.0,48,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
6753,3581,26,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1800.0,0.0,684.0,1840.0,37,48,48,,0,1,1,20.0,48,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
6754,3581,27,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1700.0,0.0,760.0,1840.0,37,48,48,,0,0,1,0.0,48,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
6755,3581,28,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1720.0,0.0,898.0,1380.0,37,48,48,,0,0,1,0.0,48,1.1420525312423706,1.2116018533706665,1.2046864032745361,11.880000114440918
6756,3581,29,AGUA FUERTE 500 C/C,20203,2,23129,0,0.5,1540.0,0.0,560.0,1840.0,37,48,48,,0,0,0,0.0,48,1.144555687904358,1.2188529968261719,1.2122673988342285,11.90999984741211
6757,3595,1,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,84.0,0.0,,0.0,117,139,139,,0,0,0,108.0,,1.0,1.0,1.0,13.100000381469727
6758,3595,2,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,960.0,0.0,-132.0,1200.0,128,154,154,,0,1,1,492.0,139,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
6759,3595,3,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,4440.0,2616.0,252.0,6336.0,117,137,151,127.62996673583984,1,1,1,720.0,154,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
6760,3595,4,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,5532.0,5184.0,1644.0,5424.0,117,127,137,126.3537826538086,1,0,1,0.0,151,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
6761,3595,5,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,2268.0,876.0,1548.0,1680.0,121,135,141,126.707763671875,1,0,1,0.0,137,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
6762,3595,6,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1704.0,636.0,965.0,1680.0,121,139,145,129.33804321289062,1,0,1,0.0,145,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
6763,3595,7,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1056.0,0.0,956.0,4176.0,123,145,145,,0,0,1,0.0,145,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
6764,3595,8,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,5856.0,5544.0,4077.0,3600.0,123,133,147,132.61868286132812,1,0,2,0.0,145,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
6765,3595,9,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1380.0,288.0,1839.0,0.0,123,144,148,129.57986450195312,1,0,0,0.0,147,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
6766,3595,10,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1476.0,84.0,449.0,1440.0,134,150,151,129.57142639160156,1,0,1,0.0,148,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
6767,3595,11,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,4644.0,4140.0,840.0,5400.0,128,139,157,137.1439666748047,1,0,1,0.0,151,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
6768,3595,12,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,2112.0,1536.0,1593.0,1800.0,128,142,151,138.1197967529297,1,0,2,0.0,157,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
6769,3595,13,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1176.0,204.0,1272.0,0.0,128,149,153,129.5833282470703,1,0,0,0.0,151,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
6770,3595,14,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,432.0,12.0,95.0,672.0,135,158,158,,0,1,1,24.0,153,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
6771,3595,15,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,5496.0,4836.0,335.0,6048.0,119,132,147,129.72311401367188,1,0,1,0.0,158,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
6772,3595,16,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1296.0,396.0,888.0,600.0,135,143,149,129.31312561035156,1,0,1,0.0,147,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
6773,3595,17,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1248.0,0.0,204.0,3936.0,131,156,156,,0,1,1,636.0,156,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
6774,3595,18,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,2616.0,300.0,2928.0,1200.0,131,154,156,139.1566619873047,1,0,1,48.0,156,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
6775,3595,19,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,3288.0,1224.0,1512.0,2400.0,131,149,154,141.20262145996094,1,1,1,12.0,156,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
6776,3595,20,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1908.0,120.0,624.0,1440.0,131,154,154,147.3333282470703,1,1,1,432.0,154,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
6777,3595,21,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,2052.0,300.0,144.0,2160.0,135,155,158,140.836669921875,1,1,1,576.0,154,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
6778,3595,22,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,3852.0,1884.0,252.0,4920.0,123,142,158,124.31050872802734,1,1,1,84.0,158,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
6779,3595,23,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1920.0,636.0,1319.0,1056.0,135,146,157,123.5503158569336,1,0,1,0.0,158,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
6780,3595,24,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,696.0,0.0,444.0,1296.0,135,159,159,,0,1,1,924.0,159,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
6781,3595,25,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,2376.0,240.0,1056.0,1476.0,135,157,159,140.6999969482422,1,0,1,0.0,159,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
6782,3595,26,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,3432.0,2928.0,156.0,5760.0,125,134,161,129.32684326171875,1,1,3,480.0,159,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
6783,3595,27,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,960.0,144.0,2496.0,0.0,125,151,155,128.30555725097656,1,0,0,144.0,161,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
6784,3595,28,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1620.0,1332.0,1536.0,0.0,125,139,152,135.9767303466797,1,0,0,180.0,155,1.1420525312423706,1.2116018533706665,1.2046864032745361,11.880000114440918
6785,3595,29,DENTIF. COLGATE FAM. BLANCA,10601,1,3042,0,1.0,1380.0,0.0,-84.0,1728.0,137,161,161,,0,1,0,84.0,152,1.144555687904358,1.2188529968261719,1.2122673988342285,11.90999984741211
6786,3616,1,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,165204.0,164832.0,,186216.0,71,72,79,71.93563842773438,1,0,1,1056.0,,1.0,1.0,1.0,13.100000381469727
6787,3616,2,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,86340.0,81300.0,28113.0,94608.0,70,71,75,70.81195831298828,1,0,1,0.0,79,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
6788,3616,3,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,79020.0,70776.0,22488.0,74688.0,64,71,72,70.41273498535156,1,1,1,3624.0,75,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
6789,3616,4,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,104592.0,95916.0,17943.0,102300.0,64,65,69,65.06744384765625,1,1,1,6336.0,69,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
6790,3616,5,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,48084.0,25752.0,14829.0,60288.0,64,67,69,65.13385009765625,1,0,1,0.0,69,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
6791,3616,6,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,36552.0,12720.0,27732.0,14844.0,64,68,69,65.06808471679688,1,0,1,0.0,69,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
6792,3616,7,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,83724.0,59388.0,6402.0,133116.0,62,59,66,56.29644012451172,1,0,1,0.0,69,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
6793,3616,8,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,84024.0,71064.0,56213.0,64800.0,62,64,67,63.99617385864258,1,1,1,516.0,66,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
6794,3616,9,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,105768.0,98856.0,35122.0,85536.0,65,65,69,65.04270935058594,1,0,1,0.0,69,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
6795,3616,10,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,76128.0,28308.0,15123.0,61860.0,64,68,69,65.17825317382812,1,1,1,16140.0,69,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
6796,3616,11,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,72180.0,71532.0,-2728.0,78108.0,64,65,68,65.00436401367188,1,1,1,66300.0,69,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
6797,3616,12,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,21084.0,864.0,3309.0,30516.0,69,75,75,,0,1,1,1380.0,68,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
6798,3616,13,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,232008.0,206076.0,9343.0,239328.0,72,71,76,70.772216796875,1,1,1,29748.0,76,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
6799,3616,14,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,76884.0,42468.0,16421.0,96024.0,72,74,76,72.65079498291016,1,0,1,0.0,76,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
6800,3616,15,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,79104.0,64860.0,36867.0,55980.0,67,72,76,71.43914794921875,1,1,1,240.0,76,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
6801,3616,16,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,175596.0,174948.0,13671.0,166560.0,66,66,69,65.87653350830078,1,1,1,4956.0,76,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
6802,3616,17,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,37128.0,4956.0,5411.0,61344.0,63,68,69,63.51735305786133,1,1,1,360.0,69,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
6803,3616,18,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,64440.0,45672.0,28572.0,76896.0,64,64,69,62.51506423950195,1,1,1,2064.0,69,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
6804,3616,19,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,75828.0,56316.0,21224.0,63072.0,60,63,68,61.36238479614258,1,1,1,276.0,69,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
6805,3616,20,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,90360.0,76728.0,9253.0,127872.0,60,64,68,62.96061325073242,1,1,1,2232.0,68,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
6806,3616,21,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,50760.0,36396.0,44459.0,8640.0,66,64,69,62.188316345214844,1,1,1,3852.0,68,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
6807,3616,22,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,64836.0,2532.0,1529.0,80160.0,69,73,73,,0,1,1,2520.0,69,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
6808,3616,23,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,118920.0,66000.0,16122.0,164352.0,73,74,76,71.75984954833984,1,1,1,2700.0,73,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
6809,3616,24,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,72192.0,43980.0,59022.0,20736.0,73,74,77,71.9795150756836,1,1,1,2784.0,77,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
6810,3616,25,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,138756.0,107280.0,7059.0,178848.0,73,73,77,71.65816497802734,1,1,1,720.0,77,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
6811,3616,26,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,89256.0,77424.0,46242.0,75168.0,71,73,77,72.93770599365234,1,1,1,240.0,77,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
6812,3616,27,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,138912.0,112212.0,34068.0,130872.0,68,73,77,72.21251678466797,1,1,1,10764.0,77,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
6813,3616,28,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,160920.0,144792.0,25200.0,140892.0,68,67,77,65.8749008178711,1,1,1,4668.0,77,1.1420525312423706,1.2116018533706665,1.2046864032745361,11.880000114440918
6814,3616,29,LECHE SAM DESCREM. BRIK LIT.,72502,5,12020,0,1.0,136464.0,127392.0,2261.0,138768.0,64,67,72,67.1518325805664,1,1,0,12888.0,77,1.144555687904358,1.2188529968261719,1.2122673988342285,11.90999984741211
6815,3618,1,CERA DRAX LITRO,20611,2,10007,0,1.0,96.0,0.0,,156.0,434,513,513,,0,0,2,0.0,,1.0,1.0,1.0,13.100000381469727
6816,3618,2,CERA DRAX LITRO,20611,2,10007,0,1.0,132.0,0.0,477.0,0.0,434,518,518,,0,0,0,0.0,513,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
6817,3618,3,CERA DRAX LITRO,20611,2,10007,0,1.0,204.0,0.0,349.0,156.0,447,506,506,,0,0,1,12.0,518,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
6818,3618,4,CERA DRAX LITRO,20611,2,10007,0,1.0,144.0,0.0,271.0,156.0,447,519,519,,0,0,2,0.0,506,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
6819,3618,5,CERA DRAX LITRO,20611,2,10007,0,1.0,132.0,0.0,295.0,0.0,447,537,537,,0,0,0,0.0,519,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
6820,3618,6,CERA DRAX LITRO,20611,2,10007,0,1.0,180.0,24.0,164.0,312.0,447,522,531,464.4583435058594,1,0,1,0.0,537,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
6821,3618,7,CERA DRAX LITRO,20611,2,10007,0,1.0,192.0,0.0,296.0,156.0,447,532,532,,0,0,1,0.0,531,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
